n_evals,F
200,33333367.835987132
400,33333367.835987132
600,22222237.094703402
800,22222233.258736618
1000,22222233.258736618
1200,22222233.258736618
1400,22222233.258736618
1600,22222233.258736618
1800,22222231.04345026
2000,22222231.04345026
2200,18.66947513284651
2400,18.66947513284651
2600,18.66947513284651
2800,18.66947513284651
3000,18.66947513284651
3200,18.66947513284651
3400,18.66947513284651
3600,18.66947513284651
3800,18.66947513284651
4000,18.66947513284651
4200,18.66947513284651
4400,18.66947513284651
4600,18.66947513284651
4800,18.66947513284651
5000,18.66947513284651
5200,18.66947513284651
5400,18.66947513284651
5600,18.66947513284651
5800,18.66947513284651
6000,18.66947513284651
6200,18.66947513284651
6400,18.66947513284651
6600,18.66947513284651
6800,18.66947513284651
7000,18.66947513284651
7200,18.66947513284651
7400,18.66947513284651
7600,18.441224833258033
7800,18.441224833258033
8000,18.441224833258033
8200,18.441224833258033
8400,18.441224833258033
8600,18.441224833258033
8800,18.441224833258033
9000,18.441224833258033
9200,18.441224833258033
9400,16.984317622928344
9600,16.984317622928344
9800,16.984317622928344
10000,16.984317622928344
10200,16.984317622928344
10400,16.984317622928344
10600,16.984317622928344
10800,16.984317622928344
11000,16.984317622928344
11200,16.984317622928344
11400,16.984317622928344
11600,16.984317622928344
11800,16.984317622928344
12000,16.984317622928344
12200,16.984317622928344
12400,16.984317622928344
12600,16.984317622928344
12800,16.984317622928344
13000,16.984317622928344
13200,16.984317622928344
13400,16.984317622928344
13600,16.984317622928344
13800,16.984317622928344
14000,16.984317622928344
14200,16.984317622928344
14400,16.984317622928344
14600,16.984317622928344
14800,16.984317622928344
15000,16.984317622928344
15200,16.984317622928344
15400,16.984317622928344
15600,16.984317622928344
15800,16.984317622928344
16000,16.984317622928344
16200,16.984317622928344
16400,16.984317622928344
16600,16.984317622928344
16800,16.984317622928344
17000,16.984317622928344
17200,16.984317622928344
17400,16.984317622928344
17600,16.984317622928344
17800,16.984317622928344
18000,16.984317622928344
18200,16.984317622928344
18400,16.984317622928344
18600,16.984317622928344
18800,16.984317622928344
19000,16.984317622928344
19200,16.984317622928344
19400,16.984317622928344
19600,16.984317622928344
19800,16.984317622928344
20000,16.984317622928344
20200,16.984317622928344
20400,16.984317622928344
20600,16.984317622928344
20800,16.984317622928344
21000,16.984317622928344
21200,16.984317622928344
21400,16.882408079739307
21600,16.882408079739307
21800,16.882408079739307
22000,16.882408079739307
22200,16.882408079739307
22400,16.882408079739307
22600,16.882408079739307
22800,16.882408079739307
23000,16.882408079739307
23200,16.882408079739307
23400,16.882408079739307
23600,16.882408079739307
23800,16.882408079739307
24000,16.882408079739307
24200,16.882408079739307
24400,16.882408079739307
24600,16.882408079739307
24800,16.882408079739307
25000,16.882408079739307
25200,16.882408079739307
25400,16.882408079739307
25600,16.882408079739307
25800,16.882408079739307
26000,16.882408079739307
26200,16.882408079739307
26400,16.882408079739307
26600,16.882408079739307
26800,16.882408079739307
27000,16.882408079739307
27200,16.882408079739307
27400,16.882408079739307
27600,16.882408079739307
27800,16.882408079739307
28000,16.882408079739307
28200,16.882408079739307
28400,16.882408079739307
28600,16.882408079739307
28800,16.882408079739307
29000,16.882408079739307
29200,16.882408079739307
29400,16.882408079739307
29600,16.882408079739307
29800,16.882408079739307
