Y,cta_dp,p,H,tau,Dm_in,Dch_in,Lch_in,Lch_out,Dch_out,Dm_out
3.5691881350661445,0.06825177908717014,101325.0,0.7,379.71625289794054,0.05111946237613422,0.011426147183600818,1.1129415456551621,0.6224792238498025,0.03447859457962381,0.24911914639178714
1.5306000314584944,0.2053050648649485,101325.0,1.0,167.84719855996522,0.050902407697262314,0.00607477974838726,1.949304354565803,0.9418664958914645,0.03997222310558521,0.13469399654052647
0.8930744787427947,0.6029740949642166,101325.0,1.3,394.63787687409774,0.05171659440817167,0.006002125905233206,1.992171843261368,0.486461022957696,0.039996550835035054,0.2794849523590428
0.7053273921079395,0.8492521326029108,101325.0,1.6,399.394956000206,0.05064026060407982,0.006743752800561789,1.8686113830261575,0.9559620770113938,0.03996358672262017,0.22263957721543437
